año,mes,codigo_linea,linea,viajeros_total,creditrans,gizatrans,gazte_70,goro,ocasional,familia_numerosa,menores_6,empresa,fecha,flag_covid,flag_subsidio
2020,1,A3331,SESTAO - VALLE DE TRAPAGA TRAPAGARAN,6055.0,3154.0,2001.0,83.0,103.0,399.0,0.0,86.0,129.0,2020-01-01,1,0
2020,2,A3331,SESTAO - VALLE DE TRAPAGA TRAPAGARAN,5733.0,3101.0,1903.0,96.0,96.0,296.0,0.0,63.0,91.0,2020-02-01,1,0
2020,3,A3331,SESTAO - VALLE DE TRAPAGA TRAPAGARAN,3146.0,1802.0,846.0,49.0,53.0,172.0,4.0,58.0,102.0,2020-03-01,1,0
2020,4,A3331,SESTAO - VALLE DE TRAPAGA TRAPAGARAN,1237.0,1025.0,188.0,18.0,1.0,0.0,0.0,0.0,4.0,2020-04-01,1,0
2020,5,A3331,SESTAO - VALLE DE TRAPAGA TRAPAGARAN,2376.0,1738.0,544.0,40.0,4.0,0.0,0.0,3.0,23.0,2020-05-01,1,0
2020,6,A3331,SESTAO - VALLE DE TRAPAGA TRAPAGARAN,3769.0,2341.0,1259.0,64.0,18.0,0.0,0.0,25.0,24.0,2020-06-01,1,0
2020,7,A3331,SESTAO - VALLE DE TRAPAGA TRAPAGARAN,4815.0,3007.0,1406.0,64.0,32.0,0.0,0.0,116.0,116.0,2020-07-01,1,0
2020,8,A3331,SESTAO - VALLE DE TRAPAGA TRAPAGARAN,3834.0,2337.0,1282.0,58.0,21.0,0.0,0.0,45.0,36.0,2020-08-01,1,0
2020,9,A3331,SESTAO - VALLE DE TRAPAGA TRAPAGARAN,5048.0,3056.0,1613.0,88.0,39.0,0.0,0.0,84.0,40.0,2020-09-01,1,0
2020,10,A3331,SESTAO - VALLE DE TRAPAGA TRAPAGARAN,4988.0,3036.0,1540.0,87.0,43.0,0.0,0.0,30.0,32.0,2020-10-01,1,0
2020,11,A3331,SESTAO - VALLE DE TRAPAGA TRAPAGARAN,4451.0,2766.0,1277.0,66.0,40.0,0.0,0.0,55.0,31.0,2020-11-01,1,0
2020,12,A3331,SESTAO - VALLE DE TRAPAGA TRAPAGARAN,4645.0,2761.0,1388.0,77.0,39.0,32.0,0.0,90.0,74.0,2020-12-01,1,0
2021,1,A3331,SESTAO - VALLE DE TRAPAGA TRAPAGARAN,4428.0,2817.0,1096.0,32.0,52.0,97.0,0.0,59.0,56.0,2021-01-01,1,0
2021,2,A3331,SESTAO - VALLE DE TRAPAGA TRAPAGARAN,4800.0,2926.0,1211.0,24.0,76.0,134.0,0.0,115.0,106.0,2021-02-01,1,0
2021,3,A3331,SESTAO - VALLE DE TRAPAGA TRAPAGARAN,5599.0,3242.0,1592.0,36.0,65.0,195.0,0.0,129.0,65.0,2021-03-01,1,0
2021,4,A3331,SESTAO - VALLE DE TRAPAGA TRAPAGARAN,4665.0,2605.0,1358.0,68.0,35.0,168.0,0.0,113.0,99.0,2021-04-01,1,0
2021,5,A3331,SESTAO - VALLE DE TRAPAGA TRAPAGARAN,5382.0,3058.0,1610.0,42.0,49.0,190.0,0.0,109.0,75.0,2021-05-01,1,0
2021,6,A3331,SESTAO - VALLE DE TRAPAGA TRAPAGARAN,5228.0,2959.0,1635.0,41.0,28.0,264.0,0.0,101.0,63.0,2021-06-01,1,0
2021,7,A3331,SESTAO - VALLE DE TRAPAGA TRAPAGARAN,4858.0,2753.0,1547.0,26.0,10.0,198.0,3.0,127.0,99.0,2021-07-01,1,0
2021,8,A3331,SESTAO - VALLE DE TRAPAGA TRAPAGARAN,3866.0,2119.0,1329.0,13.0,10.0,184.0,0.0,69.0,75.0,2021-08-01,1,0
2021,9,A3331,SESTAO - VALLE DE TRAPAGA TRAPAGARAN,5097.0,2642.0,1639.0,70.0,13.0,226.0,0.0,140.0,178.0,2021-09-01,1,0
2021,10,A3331,SESTAO - VALLE DE TRAPAGA TRAPAGARAN,5537.0,3127.0,1734.0,101.0,36.0,211.0,0.0,55.0,65.0,2021-10-01,1,0
2021,11,A3331,SESTAO - VALLE DE TRAPAGA TRAPAGARAN,5454.0,3024.0,1579.0,102.0,36.0,232.0,0.0,112.0,131.0,2021-11-01,1,0
2021,12,A3331,SESTAO - VALLE DE TRAPAGA TRAPAGARAN,5226.0,2910.0,1612.0,60.0,33.0,270.0,0.0,76.0,93.0,2021-12-01,1,0
2022,1,A3331,SESTAO - VALLE DE TRAPAGA TRAPAGARAN,4839.0,2719.0,1452.0,79.0,66.0,210.0,0.0,100.0,119.0,2022-01-01,0,0
2022,2,A3331,SESTAO - VALLE DE TRAPAGA TRAPAGARAN,5081.0,2734.0,1634.0,91.0,66.0,227.0,0.0,61.0,152.0,2022-02-01,0,0
2022,3,A3331,SESTAO - VALLE DE TRAPAGA TRAPAGARAN,5426.0,2927.0,1805.0,96.0,125.0,253.0,0.0,60.0,75.0,2022-03-01,0,0
2022,4,A3331,SESTAO - VALLE DE TRAPAGA TRAPAGARAN,4810.0,2617.0,1533.0,102.0,133.0,227.0,0.0,48.0,95.0,2022-04-01,0,0
2022,5,A3331,SESTAO - VALLE DE TRAPAGA TRAPAGARAN,5692.0,3196.0,1803.0,141.0,130.0,261.0,1.0,20.0,70.0,2022-05-01,0,0
2022,6,A3331,SESTAO - VALLE DE TRAPAGA TRAPAGARAN,5910.0,3411.0,1803.0,65.0,127.0,279.0,0.0,55.0,85.0,2022-06-01,0,0
2022,7,A3331,SESTAO - VALLE DE TRAPAGA TRAPAGARAN,5049.0,2892.0,1583.0,28.0,108.0,251.0,0.0,62.0,93.0,2022-07-01,0,0
2022,8,A3331,SESTAO - VALLE DE TRAPAGA TRAPAGARAN,4437.0,2363.0,1574.0,20.0,93.0,228.0,3.0,59.0,58.0,2022-08-01,0,0
2022,9,A3331,SESTAO - VALLE DE TRAPAGA TRAPAGARAN,5885.0,3337.0,1887.0,98.0,179.0,150.0,0.0,62.0,89.0,2022-09-01,0,1
2022,10,A3331,SESTAO - VALLE DE TRAPAGA TRAPAGARAN,5776.0,3174.0,1861.0,133.0,176.0,160.0,0.0,44.0,107.0,2022-10-01,0,1
2022,11,A3331,SESTAO - VALLE DE TRAPAGA TRAPAGARAN,4918.0,2657.0,1708.0,110.0,131.0,94.0,0.0,54.0,108.0,2022-11-01,0,1
2022,12,A3331,SESTAO - VALLE DE TRAPAGA TRAPAGARAN,4574.0,2491.0,1470.0,91.0,121.0,151.0,2.0,53.0,118.0,2022-12-01,0,1
2023,1,A3331,SESTAO - VALLE DE TRAPAGA TRAPAGARAN,4.581,2695.0,1291.0,133.0,114.0,114.0,0.0,59.0,102.0,2023-01-01,0,1
2023,2,A3331,SESTAO - VALLE DE TRAPAGA TRAPAGARAN,4385.0,2482.0,1356.0,120.0,125.0,100.0,0.0,58.0,84.0,2023-02-01,0,1
2023,3,A3331,SESTAO - VALLE DE TRAPAGA TRAPAGARAN,4807.0,2678.0,1581.0,71.0,125.0,115.0,0.0,71.0,91.0,2023-03-01,0,1
2023,4,A3331,SESTAO - VALLE DE TRAPAGA TRAPAGARAN,4851.0,2666.0,1610.0,81.0,126.0,138.0,0.0,84.0,74.0,2023-04-01,0,1
2023,5,A3331,SESTAO - VALLE DE TRAPAGA TRAPAGARAN,5552.0,3191.0,1759.0,94.0,130.0,117.0,0.0,80.0,98.0,2023-05-01,0,1
2023,6,A3331,SESTAO - VALLE DE TRAPAGA TRAPAGARAN,5707.0,3260.0,1731.0,68.0,121.0,165.0,1.0,92.0,167.0,2023-06-01,0,1
2023,7,A3331,SESTAO - VALLE DE TRAPAGA TRAPAGARAN,5159.0,3019.0,1624.0,73.0,34.0,143.0,0.0,93.0,96.0,2023-07-01,0,1
2023,8,A3331,SESTAO - VALLE DE TRAPAGA TRAPAGARAN,4239.0,2403.0,1351.0,37.0,90.0,176.0,0.0,73.0,57.0,2023-08-01,0,1
2023,9,A3331,SESTAO - VALLE DE TRAPAGA TRAPAGARAN,5673.0,3445.0,1574.0,68.0,147.0,200.0,0.0,85.0,83.0,2023-09-01,0,1
2023,10,A3331,SESTAO - VALLE DE TRAPAGA TRAPAGARAN,6330.0,3904.0,1691.0,61.0,224.0,162.0,0.0,129.0,93.0,2023-10-01,0,1
2023,11,A3331,SESTAO - VALLE DE TRAPAGA TRAPAGARAN,6159.0,3888.0,1576.0,43.0,227.0,137.0,0.0,141.0,93.0,2023-11-01,0,1
2023,12,A3331,SESTAO - VALLE DE TRAPAGA TRAPAGARAN,5901.0,3651.0,1603.0,65.0,191.0,163.0,0.0,95.0,52.0,2023-12-01,0,1
2024,1,A3331,SESTAO - VALLE DE TRAPAGA TRAPAGARAN,5852.0,3374.0,1541.0,76.0,158.0,217.0,0.0,100.0,102.0,2024-01-01,0,1
2024,2,A3331,SESTAO - VALLE DE TRAPAGA TRAPAGARAN,5682.0,3115.0,1542.0,58.0,213.0,222.0,0.0,92.0,113.0,2024-02-01,0,1
2024,3,A3331,SESTAO - VALLE DE TRAPAGA TRAPAGARAN,5839.0,3219.0,1566.0,83.0,184.0,230.0,0.0,88.0,126.0,2024-03-01,0,1
2024,4,A3331,SESTAO - VALLE DE TRAPAGA TRAPAGARAN,6138.0,3406.0,1759.0,70.0,221.0,176.0,0.0,65.0,100.0,2024-04-01,0,1
2024,5,A3331,SESTAO - VALLE DE TRAPAGA TRAPAGARAN,6635.0,3811.0,1753.0,83.0,177.0,199.0,0.0,105.0,124.0,2024-05-01,0,1
2024,6,A3331,SESTAO - VALLE DE TRAPAGA TRAPAGARAN,6065.0,3455.0,1678.0,52.0,79.0,189.0,0.0,103.0,119.0,2024-06-01,0,1
2024,7,A3331,SESTAO - VALLE DE TRAPAGA TRAPAGARAN,5546.0,3158.0,1508.0,52.0,116.0,219.0,0.0,85.0,72.0,2024-07-01,0,1
2024,8,A3331,SESTAO - VALLE DE TRAPAGA TRAPAGARAN,5020.0,2891.0,1401.0,29.0,93.0,170.0,0.0,103.0,103.0,2024-08-01,0,1
2024,9,A3331,SESTAO - VALLE DE TRAPAGA TRAPAGARAN,6495.0,3567.0,1682.0,125.0,233.0,199.0,0.0,108.0,105.0,2024-09-01,0,1
2024,10,A3331,SESTAO - VALLE DE TRAPAGA TRAPAGARAN,6578.0,3544.0,1713.0,144.0,280.0,187.0,0.0,85.0,137.0,2024-10-01,0,1
2024,11,A3331,SESTAO - VALLE DE TRAPAGA TRAPAGARAN,5903.0,2995.0,1844.0,95.0,194.0,159.0,0.0,88.0,77.0,2024-11-01,0,1
2024,12,A3331,SESTAO - VALLE DE TRAPAGA TRAPAGARAN,5914.0,2997.0,1744.0,81.0,151.0,141.0,0.0,92.0,172.0,2024-12-01,0,1
2025,1,A3331,SESTAO - VALLE DE TRAPAGA TRAPAGARAN,5816.0,3146.0,1494.0,101.0,154.0,175.0,0.0,100.0,104.0,2025-01-01,0,1
2025,2,A3331,SESTAO - VALLE DE TRAPAGA TRAPAGARAN,5960.0,3313.0,1517.0,88.0,151.0,178.0,0.0,113.0,126.0,2025-02-01,0,1
2025,3,A3331,SESTAO - VALLE DE TRAPAGA TRAPAGARAN,6261.0,3522.0,1590.0,76.0,192.0,140.0,0.0,107.0,77.0,2025-03-01,0,1
2025,4,A3331,SESTAO - VALLE DE TRAPAGA TRAPAGARAN,5925.0,3102.0,1790.0,68.0,166.0,125.0,0.0,70.0,75.0,2025-04-01,0,1
2025,5,A3331,SESTAO - VALLE DE TRAPAGA TRAPAGARAN,7167.0,3910.0,1965.0,88.0,245.0,127.0,0.0,108.0,104.0,2025-05-01,0,1
2025,6,A3331,SESTAO - VALLE DE TRAPAGA TRAPAGARAN,6561.0,3655.0,1899.0,56.0,125.0,104.0,0.0,86.0,89.0,2025-06-01,0,1
2025,7,A3331,SESTAO - VALLE DE TRAPAGA TRAPAGARAN,5998.0,3265.0,1725.0,22.0,47.0,145.0,0.0,118.0,106.0,2025-07-01,0,1
2025,8,A3331,SESTAO - VALLE DE TRAPAGA TRAPAGARAN,5406.0,3018.0,1471.0,35.0,73.0,136.0,0.0,141.0,77.0,2025-08-01,0,1
2025,9,A3331,SESTAO - VALLE DE TRAPAGA TRAPAGARAN,6783.0,3796.0,1768.0,99.0,107.0,144.0,0.0,137.0,96.0,2025-09-01,0,1
2025,10,A3331,SESTAO - VALLE DE TRAPAGA TRAPAGARAN,7116.0,3935.0,1840.0,63.0,144.0,152.0,0.0,125.0,105.0,2025-10-01,0,1
2025,11,A3331,SESTAO - VALLE DE TRAPAGA TRAPAGARAN,6679.0,3862.0,1580.0,61.0,161.0,160.0,0.0,99.0,68.0,2025-11-01,0,1
2025,12,A3331,SESTAO - VALLE DE TRAPAGA TRAPAGARAN,6805.0,3775.0,1750.0,68.0,169.0,177.0,0.0,134.0,107.0,2025-12-01,0,1
2020,1,A3531,SOPELANA - MUNGIA - GATIKA,11815.0,6618.0,2571.0,312.0,471.0,1091.0,0.0,178.0,94.0,2020-01-01,1,0
2020,2,A3531,SOPELANA - MUNGIA - GATIKA,12007.0,6867.0,2649.0,264.0,455.0,1031.0,0.0,179.0,117.0,2020-02-01,1,0
2020,3,A3531,SOPELANA - MUNGIA - GATIKA,6129.0,3848.0,1144.0,105.0,248.0,431.0,0.0,62.0,53.0,2020-03-01,1,0
2020,4,A3531,SOPELANA - MUNGIA - GATIKA,2130.0,1718.0,267.0,2.0,2.0,,,2.0,37.0,2020-04-01,1,0
2020,5,A3531,SOPELANA - MUNGIA - GATIKA,4814.0,3619.0,871.0,16.0,28.0,0.0,0.0,31.0,18.0,2020-05-01,1,0
2020,6,A3531,SOPELANA - MUNGIA - GATIKA,8663.0,6298.0,1558.0,36.0,69.0,0.0,0.0,72.0,103.0,2020-06-01,1,0
2020,7,A3531,SOPELANA - MUNGIA - GATIKA,10512.0,7870.0,1566.0,114.0,205.0,0.0,0.0,90.0,136.0,2020-07-01,1,0
2020,8,A3531,SOPELANA - MUNGIA - GATIKA,8268.0,6196.0,1238.0,102.0,102.0,0.0,0.0,100.0,146.0,2020-08-01,1,0
2020,9,A3531,SOPELANA - MUNGIA - GATIKA,10233.0,7466.0,1612.0,192.0,265.0,,,110.0,87.0,2020-09-01,1,0
2020,10,A3531,SOPELANA - MUNGIA - GATIKA,10525.0,7263.0,1838.0,370.0,388.0,,,86.0,81.0,2020-10-01,1,0
2020,11,A3531,SOPELANA - MUNGIA - GATIKA,8328.0,5960.0,1249.0,222.0,294.0,,,71.0,92.0,2020-11-01,1,0
2020,12,A3531,SOPELANA - MUNGIA - GATIKA,7844.0,5503.0,1280.0,176.0,291.0,35.0,0.0,64.0,100.0,2020-12-01,1,0
2021,1,A3531,SOPELANA - MUNGIA - GATIKA,7805.0,5448.0,1194.0,148.0,288.0,153.0,0.0,52.0,99.0,2021-01-01,1,0
2021,2,A3531,SOPELANA - MUNGIA - GATIKA,8643.0,5941.0,1266.0,190.0,351.0,260.0,0.0,90.0,65.0,2021-02-01,1,0
2021,3,A3531,SOPELANA - MUNGIA - GATIKA,9773.0,6268.0,1766.0,225.0,366.0,392.0,0.0,113.0,122.0,2021-03-01,1,0
2021,4,A3531,SOPELANA - MUNGIA - GATIKA,10253.0,6297.0,2174.0,184.0,365.0,417.0,1.0,119.0,140.0,2021-04-01,1,0
2021,5,A3531,SOPELANA - MUNGIA - GATIKA,11350.0,6929.0,2484.0,198.0,518.0,525.0,0.0,99.0,120.0,2021-05-01,1,0
2021,6,A3531,SOPELANA - MUNGIA - GATIKA,12259.0,7760.0,2356.0,158.0,449.0,670.0,0.0,148.0,115.0,2021-06-01,1,0
2021,7,A3531,SOPELANA - MUNGIA - GATIKA,11909.0,7759.0,2017.0,102.0,369.0,749.0,1.0,256.0,120.0,2021-07-01,1,0
2021,8,A3531,SOPELANA - MUNGIA - GATIKA,10771.0,7004.0,1772.0,84.0,319.0,744.0,,208.0,134.0,2021-08-01,1,0
2021,9,A3531,SOPELANA - MUNGIA - GATIKA,11713.0,7488.0,1960.0,128.0,501.0,792.0,,175.0,79.0,2021-09-01,1,0
2021,10,A3531,SOPELANA - MUNGIA - GATIKA,11226.0,6772.0,2075.0,264.0,602.0,702.0,,214.0,81.0,2021-10-01,1,0
2021,11,A3531,SOPELANA - MUNGIA - GATIKA,11817.0,6855.0,2280.0,350.0,731.0,770.0,0.0,170.0,72.0,2021-11-01,1,0
2021,12,A3531,SOPELANA - MUNGIA - GATIKA,11006.0,6455.0,2194.0,252.0,571.0,714.0,,236.0,49.0,2021-12-01,1,0
2022,1,A3531,SOPELANA - MUNGIA - GATIKA,11338.0,6944.0,1980.0,245.0,560.0,784.0,1.0,180.0,67.0,2022-01-01,0,0
2022,2,A3531,SOPELANA - MUNGIA - GATIKA,11410.0,6769.0,2142.0,319.0,691.0,599.0,,200.0,51.0,2022-02-01,0,0
2022,3,A3531,SOPELANA - MUNGIA - GATIKA,13687.0,7965.0,2717.0,440.0,888.0,787.0,0.0,186.0,66.0,2022-03-01,0,0
2022,4,A3531,SOPELANA - MUNGIA - GATIKA,11185.0,6602.0,2132.0,285.0,643.0,678.0,,206.0,92.0,2022-04-01,0,0
2022,5,A3531,SOPELANA - MUNGIA - GATIKA,13008.0,7670.0,2504.0,375.0,679.0,718.0,,225.0,112.0,2022-05-01,0,0
2022,6,A3531,SOPELANA - MUNGIA - GATIKA,13693.0,8317.0,2647.0,231.0,527.0,808.0,,290.0,114.0,2022-06-01,0,0
2022,7,A3531,SOPELANA - MUNGIA - GATIKA,12594.0,7747.0,2262.0,185.0,423.0,846.0,3.0,354.0,137.0,2022-07-01,0,0
2022,8,A3531,SOPELANA - MUNGIA - GATIKA,10924.0,6718.0,2107.0,82.0,371.0,777.0,0.0,212.0,140.0,2022-08-01,0,0
2022,9,A3531,SOPELANA - MUNGIA - GATIKA,13463.0,8331.0,2350.0,438.0,807.0,470.0,,207.0,94.0,2022-09-01,0,1
2022,10,A3531,SOPELANA - MUNGIA - GATIKA,14598.0,8622.0,2588.0,617.0,1058.0,441.0,,249.0,114.0,2022-10-01,0,1
2022,11,A3531,SOPELANA - MUNGIA - GATIKA,14648.0,8512.0,2619.0,721.0,1079.0,433.0,,271.0,113.0,2022-11-01,0,1
2022,12,A3531,SOPELANA - MUNGIA - GATIKA,12545.0,7670.0,2285.0,455.0,758.0,366.0,,219.0,142.0,2022-12-01,0,1
2023,1,A3531,SOPELANA - MUNGIA - GATIKA,12396.0,7472.0,2351.0,436.0,722.0,446.0,,196.0,125.0,2023-01-01,0,1
2023,2,A3531,SOPELANA - MUNGIA - GATIKA,12321.0,7373.0,2290.0,493.0,713.0,399.0,,260.0,128.0,2023-02-01,0,1
2023,3,A3531,SOPELANA - MUNGIA - GATIKA,13748.0,8144.0,2789.0,518.0,849.0,398.0,,229.0,107.0,2023-03-01,0,1
2023,4,A3531,SOPELANA - MUNGIA - GATIKA,10293.0,6236.0,1831.0,377.0,613.0,370.0,,234.0,96.0,2023-04-01,0,1
2023,5,A3531,SOPELANA - MUNGIA - GATIKA,14979.0,9138.0,2854.0,569.0,850.0,411.0,,253.0,125.0,2023-05-01,0,1
2023,6,A3531,SOPELANA - MUNGIA - GATIKA,15686.0,9834.0,2971.0,403.0,626.0,526.0,,397.0,165.0,2023-06-01,0,1
2023,7,A3531,SOPELANA - MUNGIA - GATIKA,13754.0,8869.0,2738.0,226.0,407.0,509.0,,328.0,115.0,2023-07-01,0,1
2023,8,A3531,SOPELANA - MUNGIA - GATIKA,12245.0,7870.0,2229.0,218.0,545.0,534.0,0.0,276.0,126.0,2023-08-01,0,1
2023,9,A3531,SOPELANA - MUNGIA - GATIKA,16037.0,10065.0,2803.0,584.0,945.0,495.0,0.0,319.0,159.0,2023-09-01,0,1
2023,10,A3531,SOPELANA - MUNGIA - GATIKA,17632.0,10767.0,3060.0,717.0,1115.0,541.0,0.0,424.0,147.0,2023-10-01,0,1
2023,11,A3531,SOPELANA - MUNGIA - GATIKA,16299.0,9785.0,3188.0,582.0,1065.0,434.0,0.0,385.0,153.0,2023-11-01,0,1
2023,12,A3531,SOPELANA - MUNGIA - GATIKA,13472.0,8357.0,2404.0,422.0,832.0,386.0,0.0,359.0,106.0,2023-12-01,0,1
2020,1,A2321,Santutxu - UPV/EHU (Autopista),10142.0,6141.0,95.0,2101.0,612.0,302.0,2.0,21.0,110.0,2020-01-01,1,0
2020,2,A2321,Santutxu - UPV/EHU (Autopista),18764.0,8429.0,157.0,6549.0,1439.0,439.0,2.0,41.0,219.0,2020-02-01,1,0
2020,3,A2321,Santutxu - UPV/EHU (Autopista),8300.0,3868.0,38.0,2802.0,616.0,213.0,1.0,16.0,88.0,2020-03-01,1,0
2020,4,A2321,Santutxu - UPV/EHU (Autopista),0.0,,,,,0.0,0.0,0.0,0.0,2020-04-01,1,0
2020,5,A2321,Santutxu - UPV/EHU (Autopista),0.0,,,,,0.0,0.0,0.0,0.0,2020-05-01,1,0
2020,6,A2321,Santutxu - UPV/EHU (Autopista),0.0,,,,,0.0,0.0,0.0,0.0,2020-06-01,1,0
2020,7,A2321,Santutxu - UPV/EHU (Autopista),0.0,,,,,0.0,0.0,0.0,0.0,2020-07-01,1,0
2020,8,A2321,Santutxu - UPV/EHU (Autopista),0.0,,,,,0.0,0.0,0.0,0.0,2020-08-01,1,0
2020,9,A2321,Santutxu - UPV/EHU (Autopista),11244.0,7348.0,19.0,2408.0,585.0,0.0,0.0,3.0,108.0,2020-09-01,1,0
2020,10,A2321,Santutxu - UPV/EHU (Autopista),15332.0,9216.0,11.0,3932.0,935.0,0.0,0.0,1.0,165.0,2020-10-01,1,0
2020,11,A2321,Santutxu - UPV/EHU (Autopista),14957.0,9127.0,22.0,3786.0,745.0,0.0,0.0,1.0,172.0,2020-11-01,1,0
2020,12,A2321,Santutxu - UPV/EHU (Autopista),8325.0,5824.0,28.0,1542.0,292.0,0.0,0.0,2.0,78.0,2020-12-01,1,0
2021,1,A2321,Santutxu - UPV/EHU (Autopista),8019.0,5828.0,28.0,1275.0,200.0,57.0,0.0,3.0,112.0,2021-01-01,1,0
2021,2,A2321,Santutxu - UPV/EHU (Autopista),13472.0,8679.0,51.0,3010.0,474.0,106.0,0.0,2.0,189.0,2021-02-01,1,0
2021,3,A2321,Santutxu - UPV/EHU (Autopista),13273.0,8710.0,46.0,2769.0,368.0,137.0,0.0,2.0,174.0,2021-03-01,1,0
2021,4,A2321,Santutxu - UPV/EHU (Autopista),8970.0,5918.0,35.0,1835.0,238.0,100.0,0.0,1.0,108.0,2021-04-01,1,0
2021,5,A2321,Santutxu - UPV/EHU (Autopista),10307.0,7505.0,59.0,1488.0,240.0,133.0,0.0,3.0,93.0,2021-05-01,1,0
2021,6,A2321,Santutxu - UPV/EHU (Autopista),5005.0,4049.0,39.0,450.0,38.0,92.0,0.0,0.0,34.0,2021-06-01,1,0
2021,7,A2321,Santutxu - UPV/EHU (Autopista),937.0,765.0,11.0,61.0,1.0,23.0,0.0,0.0,9.0,2021-07-01,1,0
2021,8,A2321,Santutxu - UPV/EHU (Autopista),0.0,,,,,0.0,0.0,0.0,0.0,2021-08-01,1,0
2021,9,A2321,Santutxu - UPV/EHU (Autopista),13724.0,9449.0,28.0,2307.0,376.0,285.0,0.0,5.0,114.0,2021-09-01,1,0
2021,10,A2321,Santutxu - UPV/EHU (Autopista),19435.0,11759.0,33.0,4663.0,728.0,289.0,0.0,0.0,210.0,2021-10-01,1,0
2021,11,A2321,Santutxu - UPV/EHU (Autopista),21985.0,12780.0,60.0,5715.0,882.0,310.0,1.0,11.0,239.0,2021-11-01,1,0
2021,12,A2321,Santutxu - UPV/EHU (Autopista),11859.0,7666.0,28.0,2368.0,403.0,215.0,0.0,4.0,134.0,2021-12-01,1,0
2022,1,A2321,Santutxu - UPV/EHU (Autopista),9703.0,6779.0,15.0,1605.0,290.0,190.0,0.0,4.0,91.0,2022-01-01,0,0
2022,2,A2321,Santutxu - UPV/EHU (Autopista),18461.0,10871.0,46.0,4676.0,746.0,283.0,0.0,12.0,216.0,2022-02-01,0,0
2022,3,A2321,Santutxu - UPV/EHU (Autopista),20997.0,12618.0,58.0,5168.0,837.0,277.0,1.0,7.0,208.0,2022-03-01,0,0
2022,4,A2321,Santutxu - UPV/EHU (Autopista),12169.0,7911.0,23.0,2504.0,426.0,213.0,0.0,13.0,102.0,2022-04-01,0,0
2022,5,A2321,Santutxu - UPV/EHU (Autopista),14711.0,9969.0,49.0,2648.0,413.0,224.0,0.0,13.0,139.0,2022-05-01,0,0
2022,6,A2321,Santutxu - UPV/EHU (Autopista),6722.0,5532.0,31.0,526.0,52.0,127.0,1.0,2.0,53.0,2022-06-01,0,0
2022,7,A2321,Santutxu - UPV/EHU (Autopista),1503.0,832.0,2.0,486.0,62.0,21.0,0.0,0.0,15.0,2022-07-01,0,0
2022,8,A2321,Santutxu - UPV/EHU (Autopista),0.0,0.0,,,,0.0,0.0,0.0,0.0,2022-08-01,0,0
2022,9,A2321,Santutxu - UPV/EHU (Autopista),18153.0,11652.0,47.0,3430.0,1098.0,209.0,1.0,10.0,130.0,2022-09-01,0,1
2022,10,A2321,Santutxu - UPV/EHU (Autopista),20544.0,12403.0,41.0,4362.0,1424.0,153.0,0.0,15.0,167.0,2022-10-01,0,1
2022,11,A2321,Santutxu - UPV/EHU (Autopista),20259.0,12321.0,51.0,4360.0,1255.0,127.0,2.0,37.0,149.0,2022-11-01,0,1
2022,12,A2321,Santutxu - UPV/EHU (Autopista),9487.0,6270.0,30.0,1576.0,600.0,73.0,0.0,11.0,107.0,2022-12-01,0,1
2023,1,A2321,Santutxu - UPV/EHU (Autopista),8.594,6160.0,25.0,1049.0,465.0,91.0,0.0,16.0,66.0,2023-01-01,0,1
2023,2,A2321,Santutxu - UPV/EHU (Autopista),16160.0,10064.0,39.0,3292.0,973.0,99.0,0.0,16.0,111.0,2023-02-01,0,1
2023,3,A2321,Santutxu - UPV/EHU (Autopista),17882.0,11181.0,46.0,3515.0,1170.0,100.0,0.0,21.0,114.0,2023-03-01,0,1
2023,4,A2321,Santutxu - UPV/EHU (Autopista),10324.0,6667.0,22.0,1923.0,690.0,60.0,0.0,9.0,71.0,2023-04-01,0,1
2023,5,A2321,Santutxu - UPV/EHU (Autopista),13075.0,9084.0,33.0,1987.0,651.0,113.0,0.0,26.0,96.0,2023-05-01,0,1
2023,6,A2321,Santutxu - UPV/EHU (Autopista),6360.0,5266.0,19.0,363.0,179.0,64.0,0.0,1.0,59.0,2023-06-01,0,1
2023,7,A2321,Santutxu - UPV/EHU (Autopista),1051.0,907.0,4.0,59.0,14.0,5.0,0.0,0.0,5.0,2023-07-01,0,1
2023,8,A2321,Santutxu - UPV/EHU (Autopista),0.0,0.0,,,,0.0,0.0,0.0,0.0,2023-08-01,0,1
2023,9,A2321,Santutxu - UPV/EHU (Autopista),15639.0,10162.0,60.0,2869.0,991.0,216.0,0.0,16.0,177.0,2023-09-01,0,1
2023,10,A2321,Santutxu - UPV/EHU (Autopista),19350.0,11999.0,79.0,4013.0,1456.0,127.0,0.0,15.0,197.0,2023-10-01,0,1
2023,11,A2321,Santutxu - UPV/EHU (Autopista),20096.0,12096.0,99.0,4235.0,1654.0,113.0,0.0,40.0,257.0,2023-11-01,0,1
2023,12,A2321,Santutxu - UPV/EHU (Autopista),10510.0,6899.0,64.0,1762.0,709.0,79.0,0.0,17.0,108.0,2023-12-01,0,1
2024,1,A2321,Santutxu - UPV/EHU (Autopista),11546.0,7720.0,70.0,1587.0,608.0,125.0,0.0,49.0,92.0,2024-01-01,0,1
2024,2,A2321,Santutxu - UPV/EHU (Autopista),19600.0,12012.0,132.0,3573.0,1106.0,122.0,0.0,64.0,219.0,2024-02-01,0,1
2024,3,A2321,Santutxu - UPV/EHU (Autopista),14918.0,8644.0,98.0,2984.0,997.0,96.0,0.0,53.0,170.0,2024-03-01,0,1
