linea,fecha,año,mes,viajeros_pred_xgb
MUNGIA - GERNIKA LUMO - IBARRANGELU,2026-02-01,2026,2,6925.68017578125
MUNGIA - GERNIKA LUMO - IBARRANGELU,2026-03-01,2026,3,6819.11669921875
MUNGIA - GERNIKA LUMO - IBARRANGELU,2026-04-01,2026,4,7867.5224609375
MUNGIA - GERNIKA LUMO - IBARRANGELU,2026-05-01,2026,5,7986.5166015625
MUNGIA - GERNIKA LUMO - IBARRANGELU,2026-06-01,2026,6,17042.640625
MUNGIA - GERNIKA LUMO - IBARRANGELU,2026-07-01,2026,7,25735.494140625
MUNGIA - GERNIKA LUMO - IBARRANGELU,2026-08-01,2026,8,26830.75390625
MUNGIA - GERNIKA LUMO - IBARRANGELU,2026-09-01,2026,9,10478.6162109375
MUNGIA - GERNIKA LUMO - IBARRANGELU,2026-10-01,2026,10,6826.66162109375
MUNGIA - GERNIKA LUMO - IBARRANGELU,2026-11-01,2026,11,5413.8974609375
MUNGIA - GERNIKA LUMO - IBARRANGELU,2026-12-01,2026,12,5065.2177734375
MUNGIA - MEÃAKA - ARRIETA,2026-01-01,2026,1,367.5679626464844
MUNGIA - MEÃAKA - ARRIETA,2026-02-01,2026,2,966.3207397460938
MUNGIA - MEÃAKA - ARRIETA,2026-03-01,2026,3,606.7156982421875
MUNGIA - MEÃAKA - ARRIETA,2026-04-01,2026,4,1042.888427734375
MUNGIA - MEÃAKA - ARRIETA,2026-05-01,2026,5,784.38916015625
MUNGIA - MEÃAKA - ARRIETA,2026-06-01,2026,6,624.6787109375
MUNGIA - MEÃAKA - ARRIETA,2026-07-01,2026,7,669.4833374023438
MUNGIA - MEÃAKA - ARRIETA,2026-08-01,2026,8,373.2950744628906
MUNGIA - MEÃAKA - ARRIETA,2026-09-01,2026,9,683.3844604492188
MUNGIA - MEÃAKA - ARRIETA,2026-10-01,2026,10,768.9522094726562
MUNGIA - MEÃAKA - ARRIETA,2026-11-01,2026,11,569.6357421875
MUNGIA - MEÃAKA - ARRIETA,2026-12-01,2026,12,372.12109375
MUNGIA-DERIO-Gurutzeta/Cruces,2026-01-01,2026,1,8695.3857421875
MUNGIA-DERIO-Gurutzeta/Cruces,2026-02-01,2026,2,14974.294921875
MUNGIA-DERIO-Gurutzeta/Cruces,2026-03-01,2026,3,14657.3408203125
MUNGIA-DERIO-Gurutzeta/Cruces,2026-04-01,2026,4,16102.1220703125
MUNGIA-DERIO-Gurutzeta/Cruces,2026-05-01,2026,5,16790.23046875
MUNGIA-DERIO-Gurutzeta/Cruces,2026-06-01,2026,6,16295.5927734375
MUNGIA-DERIO-Gurutzeta/Cruces,2026-07-01,2026,7,15599.5693359375
MUNGIA-DERIO-Gurutzeta/Cruces,2026-08-01,2026,8,12407.51171875
MUNGIA-DERIO-Gurutzeta/Cruces,2026-09-01,2026,9,16861.453125
MUNGIA-DERIO-Gurutzeta/Cruces,2026-10-01,2026,10,18122.21875
MUNGIA-DERIO-Gurutzeta/Cruces,2026-11-01,2026,11,16980.3671875
MUNGIA-DERIO-Gurutzeta/Cruces,2026-12-01,2026,12,15210.9267578125
MUNITIBAR ARBATZEGI GERRIKAITZ - ZIORTZA BOLIBAR - MARKINA XEMEIN - ETXEBARRIA,2026-01-01,2026,1,635.7621459960938
MUNITIBAR ARBATZEGI GERRIKAITZ - ZIORTZA BOLIBAR - MARKINA XEMEIN - ETXEBARRIA,2026-02-01,2026,2,924.97802734375
MUNITIBAR ARBATZEGI GERRIKAITZ - ZIORTZA BOLIBAR - MARKINA XEMEIN - ETXEBARRIA,2026-03-01,2026,3,547.1029663085938
MUNITIBAR ARBATZEGI GERRIKAITZ - ZIORTZA BOLIBAR - MARKINA XEMEIN - ETXEBARRIA,2026-04-01,2026,4,887.864501953125
MUNITIBAR ARBATZEGI GERRIKAITZ - ZIORTZA BOLIBAR - MARKINA XEMEIN - ETXEBARRIA,2026-05-01,2026,5,757.8839721679688
MUNITIBAR ARBATZEGI GERRIKAITZ - ZIORTZA BOLIBAR - MARKINA XEMEIN - ETXEBARRIA,2026-06-01,2026,6,525.254638671875
MUNITIBAR ARBATZEGI GERRIKAITZ - ZIORTZA BOLIBAR - MARKINA XEMEIN - ETXEBARRIA,2026-07-01,2026,7,565.0140380859375
MUNITIBAR ARBATZEGI GERRIKAITZ - ZIORTZA BOLIBAR - MARKINA XEMEIN - ETXEBARRIA,2026-08-01,2026,8,296.9921569824219
MUNITIBAR ARBATZEGI GERRIKAITZ - ZIORTZA BOLIBAR - MARKINA XEMEIN - ETXEBARRIA,2026-09-01,2026,9,1007.0781860351562
MUNITIBAR ARBATZEGI GERRIKAITZ - ZIORTZA BOLIBAR - MARKINA XEMEIN - ETXEBARRIA,2026-10-01,2026,10,632.049560546875
MUNITIBAR ARBATZEGI GERRIKAITZ - ZIORTZA BOLIBAR - MARKINA XEMEIN - ETXEBARRIA,2026-11-01,2026,11,416.3017578125
MUNITIBAR ARBATZEGI GERRIKAITZ - ZIORTZA BOLIBAR - MARKINA XEMEIN - ETXEBARRIA,2026-12-01,2026,12,651.1212158203125
MUSKIZ - BARAKALDO - Areeta/Las Arenas,2026-01-01,2026,1,56611.1953125
MUSKIZ - BARAKALDO - Areeta/Las Arenas,2026-02-01,2026,2,63578.94140625
MUSKIZ - BARAKALDO - Areeta/Las Arenas,2026-03-01,2026,3,68634.7578125
MUSKIZ - BARAKALDO - Areeta/Las Arenas,2026-04-01,2026,4,68928.8515625
MUSKIZ - BARAKALDO - Areeta/Las Arenas,2026-05-01,2026,5,80006.5390625
MUSKIZ - BARAKALDO - Areeta/Las Arenas,2026-06-01,2026,6,77748.8515625
MUSKIZ - BARAKALDO - Areeta/Las Arenas,2026-07-01,2026,7,70617.671875
MUSKIZ - BARAKALDO - Areeta/Las Arenas,2026-08-01,2026,8,47204.04296875
MUSKIZ - BARAKALDO - Areeta/Las Arenas,2026-09-01,2026,9,79191.7890625
MUSKIZ - BARAKALDO - Areeta/Las Arenas,2026-10-01,2026,10,86277.375
MUSKIZ - BARAKALDO - Areeta/Las Arenas,2026-11-01,2026,11,77538.7421875
MUSKIZ - BARAKALDO - Areeta/Las Arenas,2026-12-01,2026,12,78790.640625
MUSKIZ - ZIERBENA - SESTAO,2026-01-01,2026,1,7479.32861328125
MUSKIZ - ZIERBENA - SESTAO,2026-02-01,2026,2,24868.37109375
MUSKIZ - ZIERBENA - SESTAO,2026-03-01,2026,3,26460.3359375
MUSKIZ - ZIERBENA - SESTAO,2026-04-01,2026,4,32350.310546875
MUSKIZ - ZIERBENA - SESTAO,2026-05-01,2026,5,34611.703125
MUSKIZ - ZIERBENA - SESTAO,2026-06-01,2026,6,37698.40234375
MUSKIZ - ZIERBENA - SESTAO,2026-07-01,2026,7,42777.1875
MUSKIZ - ZIERBENA - SESTAO,2026-08-01,2026,8,38559.50390625
MUSKIZ - ZIERBENA - SESTAO,2026-09-01,2026,9,37065.89453125
MUSKIZ - ZIERBENA - SESTAO,2026-10-01,2026,10,35750.37890625
MUSKIZ - ZIERBENA - SESTAO,2026-11-01,2026,11,30994.763671875
MUSKIZ - ZIERBENA - SESTAO,2026-12-01,2026,12,29178.552734375
Nerbioi Garaia/Alto Nervion - ARRIGORRIAGA - Hospital Galdakao Ospitalea,2026-01-01,2026,1,40443.00390625
Nerbioi Garaia/Alto Nervion - ARRIGORRIAGA - Hospital Galdakao Ospitalea,2026-02-01,2026,2,53522.109375
Nerbioi Garaia/Alto Nervion - ARRIGORRIAGA - Hospital Galdakao Ospitalea,2026-03-01,2026,3,62854.5859375
Nerbioi Garaia/Alto Nervion - ARRIGORRIAGA - Hospital Galdakao Ospitalea,2026-04-01,2026,4,60309.8984375
Nerbioi Garaia/Alto Nervion - ARRIGORRIAGA - Hospital Galdakao Ospitalea,2026-05-01,2026,5,64574.33203125
Nerbioi Garaia/Alto Nervion - ARRIGORRIAGA - Hospital Galdakao Ospitalea,2026-06-01,2026,6,65560.609375
Nerbioi Garaia/Alto Nervion - ARRIGORRIAGA - Hospital Galdakao Ospitalea,2026-07-01,2026,7,62218.83984375
Nerbioi Garaia/Alto Nervion - ARRIGORRIAGA - Hospital Galdakao Ospitalea,2026-08-01,2026,8,50196.921875
Nerbioi Garaia/Alto Nervion - ARRIGORRIAGA - Hospital Galdakao Ospitalea,2026-09-01,2026,9,64737.28125
Nerbioi Garaia/Alto Nervion - ARRIGORRIAGA - Hospital Galdakao Ospitalea,2026-10-01,2026,10,72898.3671875
Nerbioi Garaia/Alto Nervion - ARRIGORRIAGA - Hospital Galdakao Ospitalea,2026-11-01,2026,11,67019.4765625
Nerbioi Garaia/Alto Nervion - ARRIGORRIAGA - Hospital Galdakao Ospitalea,2026-12-01,2026,12,73362.0546875
PLENTZIA-GORLIZ-MUNGIA,2026-01-01,2026,1,6272.443359375
PLENTZIA-GORLIZ-MUNGIA,2026-02-01,2026,2,8739.3232421875
PLENTZIA-GORLIZ-MUNGIA,2026-03-01,2026,3,8347.2998046875
PLENTZIA-GORLIZ-MUNGIA,2026-04-01,2026,4,9478.5537109375
PLENTZIA-GORLIZ-MUNGIA,2026-05-01,2026,5,10403.4638671875
PLENTZIA-GORLIZ-MUNGIA,2026-06-01,2026,6,13175.2236328125
PLENTZIA-GORLIZ-MUNGIA,2026-07-01,2026,7,15165.552734375
PLENTZIA-GORLIZ-MUNGIA,2026-08-01,2026,8,14259.2958984375
PLENTZIA-GORLIZ-MUNGIA,2026-09-01,2026,9,11123.720703125
PLENTZIA-GORLIZ-MUNGIA,2026-10-01,2026,10,9897.0361328125
PLENTZIA-GORLIZ-MUNGIA,2026-11-01,2026,11,8023.7666015625
PLENTZIA-GORLIZ-MUNGIA,2026-12-01,2026,12,7450.60888671875
PORTUGALETE - GALDAMES,2026-01-01,2026,1,3894.015380859375
PORTUGALETE - GALDAMES,2026-02-01,2026,2,5603.654296875
PORTUGALETE - GALDAMES,2026-03-01,2026,3,5798.61962890625
PORTUGALETE - GALDAMES,2026-04-01,2026,4,6182.7568359375
PORTUGALETE - GALDAMES,2026-05-01,2026,5,6818.4560546875
PORTUGALETE - GALDAMES,2026-06-01,2026,6,6277.04833984375
PORTUGALETE - GALDAMES,2026-07-01,2026,7,5769.36279296875
PORTUGALETE - GALDAMES,2026-08-01,2026,8,4646.0078125
PORTUGALETE - GALDAMES,2026-09-01,2026,9,6859.16552734375
PORTUGALETE - GALDAMES,2026-10-01,2026,10,7052.36328125
PORTUGALETE - GALDAMES,2026-11-01,2026,11,6158.6845703125
PORTUGALETE - GALDAMES,2026-12-01,2026,12,5595.3427734375
PORTUGALETE - ZIERBENA - La Arena - MUSKIZ,2026-01-01,2026,1,5322.177734375
PORTUGALETE - ZIERBENA - La Arena - MUSKIZ,2026-02-01,2026,2,28823.212890625
PORTUGALETE - ZIERBENA - La Arena - MUSKIZ,2026-03-01,2026,3,29165.09765625
PORTUGALETE - ZIERBENA - La Arena - MUSKIZ,2026-04-01,2026,4,32632.853515625
PORTUGALETE - ZIERBENA - La Arena - MUSKIZ,2026-05-01,2026,5,34369.91796875
PORTUGALETE - ZIERBENA - La Arena - MUSKIZ,2026-06-01,2026,6,42778.73828125
PORTUGALETE - ZIERBENA - La Arena - MUSKIZ,2026-07-01,2026,7,43889.09375
PORTUGALETE - ZIERBENA - La Arena - MUSKIZ,2026-08-01,2026,8,41438.95703125
PORTUGALETE - ZIERBENA - La Arena - MUSKIZ,2026-09-01,2026,9,38247.15625
PORTUGALETE - ZIERBENA - La Arena - MUSKIZ,2026-10-01,2026,10,39005.59765625
PORTUGALETE - ZIERBENA - La Arena - MUSKIZ,2026-11-01,2026,11,32169.294921875
PORTUGALETE - ZIERBENA - La Arena - MUSKIZ,2026-12-01,2026,12,29429.947265625
SANTURTZI - BALMASEDA,2026-01-01,2026,1,6331.69140625
SANTURTZI - BALMASEDA,2026-02-01,2026,2,9205.4169921875
SANTURTZI - BALMASEDA,2026-03-01,2026,3,8233.169921875
SANTURTZI - BALMASEDA,2026-04-01,2026,4,8741.0390625
SANTURTZI - BALMASEDA,2026-05-01,2026,5,9076.6025390625
SANTURTZI - BALMASEDA,2026-06-01,2026,6,8689.685546875
SANTURTZI - BALMASEDA,2026-07-01,2026,7,8835.484375
SANTURTZI - BALMASEDA,2026-08-01,2026,8,6903.49072265625
SANTURTZI - BALMASEDA,2026-09-01,2026,9,9324.998046875
SANTURTZI - BALMASEDA,2026-10-01,2026,10,10983.939453125
SANTURTZI - BALMASEDA,2026-11-01,2026,11,10005.369140625
SANTURTZI - BALMASEDA,2026-12-01,2026,12,9356.900390625
SESTAO - Cabieces,2026-01-01,2026,1,69234.96875
SESTAO - Cabieces,2026-02-01,2026,2,67386.03125
SESTAO - Cabieces,2026-03-01,2026,3,75259.703125
SESTAO - Cabieces,2026-04-01,2026,4,76780.40625
SESTAO - Cabieces,2026-05-01,2026,5,85676.3046875
SESTAO - Cabieces,2026-06-01,2026,6,80902.3671875
SESTAO - Cabieces,2026-07-01,2026,7,76040.7109375
SESTAO - Cabieces,2026-08-01,2026,8,67871.21875
SESTAO - Cabieces,2026-09-01,2026,9,80549.6328125
SESTAO - Cabieces,2026-10-01,2026,10,85843.0234375
SESTAO - Cabieces,2026-11-01,2026,11,79012.9296875
SESTAO - Cabieces,2026-12-01,2026,12,83142.875
SESTAO - VALLE DE TRAPAGA TRAPAGARAN,2026-01-01,2026,1,5144.89501953125
SESTAO - VALLE DE TRAPAGA TRAPAGARAN,2026-02-01,2026,2,7402.36669921875
SESTAO - VALLE DE TRAPAGA TRAPAGARAN,2026-03-01,2026,3,7391.98583984375
SESTAO - VALLE DE TRAPAGA TRAPAGARAN,2026-04-01,2026,4,8383.84765625
SESTAO - VALLE DE TRAPAGA TRAPAGARAN,2026-05-01,2026,5,8324.9462890625
SESTAO - VALLE DE TRAPAGA TRAPAGARAN,2026-06-01,2026,6,7180.48681640625
SESTAO - VALLE DE TRAPAGA TRAPAGARAN,2026-07-01,2026,7,6911.7392578125
SESTAO - VALLE DE TRAPAGA TRAPAGARAN,2026-08-01,2026,8,5913.0185546875
SESTAO - VALLE DE TRAPAGA TRAPAGARAN,2026-09-01,2026,9,7983.15869140625
SESTAO - VALLE DE TRAPAGA TRAPAGARAN,2026-10-01,2026,10,7894.40087890625
SESTAO - VALLE DE TRAPAGA TRAPAGARAN,2026-11-01,2026,11,7347.70947265625
SESTAO - VALLE DE TRAPAGA TRAPAGARAN,2026-12-01,2026,12,6994.17529296875
SOPELANA - MUNGIA - GATIKA,2026-01-01,2026,1,10858.8642578125
SOPELANA - MUNGIA - GATIKA,2026-02-01,2026,2,14695.1572265625
SOPELANA - MUNGIA - GATIKA,2026-03-01,2026,3,13646.2060546875
SOPELANA - MUNGIA - GATIKA,2026-04-01,2026,4,14164.9150390625
SOPELANA - MUNGIA - GATIKA,2026-05-01,2026,5,15531.70703125
SOPELANA - MUNGIA - GATIKA,2026-06-01,2026,6,15739.7685546875
SOPELANA - MUNGIA - GATIKA,2026-07-01,2026,7,15327.7470703125
SOPELANA - MUNGIA - GATIKA,2026-08-01,2026,8,13533.583984375
SOPELANA - MUNGIA - GATIKA,2026-09-01,2026,9,16817.23046875
SOPELANA - MUNGIA - GATIKA,2026-10-01,2026,10,18172.16015625
SOPELANA - MUNGIA - GATIKA,2026-11-01,2026,11,17490.34375
SOPELANA - MUNGIA - GATIKA,2026-12-01,2026,12,15447.736328125
Santutxu - UPV/EHU (Autopista),2026-01-01,2026,1,10029.86328125
Santutxu - UPV/EHU (Autopista),2026-02-01,2026,2,17512.1015625
Santutxu - UPV/EHU (Autopista),2026-03-01,2026,3,16686.0859375
Santutxu - UPV/EHU (Autopista),2026-04-01,2026,4,16225.8466796875
Santutxu - UPV/EHU (Autopista),2026-05-01,2026,5,15685.1064453125
Santutxu - UPV/EHU (Autopista),2026-06-01,2026,6,10019.44921875
Santutxu - UPV/EHU (Autopista),2026-07-01,2026,7,3097.114990234375
Santutxu - UPV/EHU (Autopista),2026-08-01,2026,8,234.26895141601562
Santutxu - UPV/EHU (Autopista),2026-09-01,2026,9,19555.6796875
Santutxu - UPV/EHU (Autopista),2026-10-01,2026,10,22474.880859375
Santutxu - UPV/EHU (Autopista),2026-11-01,2026,11,21212.736328125
Santutxu - UPV/EHU (Autopista),2026-12-01,2026,12,14017.513671875
TRUCIOS TURTZIOZ - ARTZENTALES,2026-01-01,2026,1,612.0520629882812
TRUCIOS TURTZIOZ - ARTZENTALES,2026-02-01,2026,2,1784.41455078125
TRUCIOS TURTZIOZ - ARTZENTALES,2026-03-01,2026,3,1240.5703125
TRUCIOS TURTZIOZ - ARTZENTALES,2026-04-01,2026,4,1398.5098876953125
TRUCIOS TURTZIOZ - ARTZENTALES,2026-05-01,2026,5,1325.6658935546875
TRUCIOS TURTZIOZ - ARTZENTALES,2026-06-01,2026,6,823.44677734375
TRUCIOS TURTZIOZ - ARTZENTALES,2026-07-01,2026,7,993.3860473632812
TRUCIOS TURTZIOZ - ARTZENTALES,2026-08-01,2026,8,469.2707824707031
TRUCIOS TURTZIOZ - ARTZENTALES,2026-09-01,2026,9,1724.3218994140625
TRUCIOS TURTZIOZ - ARTZENTALES,2026-10-01,2026,10,1591.1304931640625
TRUCIOS TURTZIOZ - ARTZENTALES,2026-11-01,2026,11,1117.74267578125
TRUCIOS TURTZIOZ - ARTZENTALES,2026-12-01,2026,12,747.087158203125
Termibus - UPV/EHU (Autopista),2026-01-01,2026,1,5646.931640625
Termibus - UPV/EHU (Autopista),2026-02-01,2026,2,62119.6484375
Termibus - UPV/EHU (Autopista),2026-03-01,2026,3,59009.28515625
Termibus - UPV/EHU (Autopista),2026-04-01,2026,4,54188.92578125
Termibus - UPV/EHU (Autopista),2026-05-01,2026,5,49460.59375
Termibus - UPV/EHU (Autopista),2026-06-01,2026,6,32488.9296875
Termibus - UPV/EHU (Autopista),2026-07-01,2026,7,21934.83984375
Termibus - UPV/EHU (Autopista),2026-08-01,2026,8,10870.771484375
Termibus - UPV/EHU (Autopista),2026-09-01,2026,9,54899.34375
Termibus - UPV/EHU (Autopista),2026-10-01,2026,10,76494.3046875
Termibus - UPV/EHU (Autopista),2026-11-01,2026,11,74468.2265625
Termibus - UPV/EHU (Autopista),2026-12-01,2026,12,55019.6640625
UGAO MIRABALLES - BASAURI - ETXEBARRI - UPV/EHU,2026-01-01,2026,1,4046.681884765625
UGAO MIRABALLES - BASAURI - ETXEBARRI - UPV/EHU,2026-02-01,2026,2,8273.02734375
UGAO MIRABALLES - BASAURI - ETXEBARRI - UPV/EHU,2026-03-01,2026,3,7773.794921875
UGAO MIRABALLES - BASAURI - ETXEBARRI - UPV/EHU,2026-04-01,2026,4,6932.15869140625
UGAO MIRABALLES - BASAURI - ETXEBARRI - UPV/EHU,2026-05-01,2026,5,7606.53076171875
UGAO MIRABALLES - BASAURI - ETXEBARRI - UPV/EHU,2026-06-01,2026,6,2128.049072265625
UGAO MIRABALLES - BASAURI - ETXEBARRI - UPV/EHU,2026-07-01,2026,7,389.0408020019531
UGAO MIRABALLES - BASAURI - ETXEBARRI - UPV/EHU,2026-08-01,2026,8,147.145263671875
UGAO MIRABALLES - BASAURI - ETXEBARRI - UPV/EHU,2026-09-01,2026,9,5840.5400390625
UGAO MIRABALLES - BASAURI - ETXEBARRI - UPV/EHU,2026-10-01,2026,10,11607.35546875
UGAO MIRABALLES - BASAURI - ETXEBARRI - UPV/EHU,2026-11-01,2026,11,10564.962890625
UGAO MIRABALLES - BASAURI - ETXEBARRI - UPV/EHU,2026-12-01,2026,12,7136.12353515625
URIBE KOSTA - UPV/EHU,2026-01-01,2026,1,3279.063232421875
URIBE KOSTA - UPV/EHU,2026-02-01,2026,2,6687.884765625
URIBE KOSTA - UPV/EHU,2026-03-01,2026,3,5646.00830078125
URIBE KOSTA - UPV/EHU,2026-04-01,2026,4,5371.310546875
URIBE KOSTA - UPV/EHU,2026-05-01,2026,5,4801.14013671875
URIBE KOSTA - UPV/EHU,2026-06-01,2026,6,942.522216796875
URIBE KOSTA - UPV/EHU,2026-07-01,2026,7,180.91159057617188
URIBE KOSTA - UPV/EHU,2026-08-01,2026,8,69.31961059570312
URIBE KOSTA - UPV/EHU,2026-09-01,2026,9,6012.9697265625
URIBE KOSTA - UPV/EHU,2026-10-01,2026,10,8399.1865234375
URIBE KOSTA - UPV/EHU,2026-11-01,2026,11,7376.55615234375
URIBE KOSTA - UPV/EHU,2026-12-01,2026,12,4682.8837890625
VALLE DE TRAPAGA TRAPAGARAN - SANTURTZI,2026-01-01,2026,1,2313.634033203125
VALLE DE TRAPAGA TRAPAGARAN - SANTURTZI,2026-02-01,2026,2,35800.14453125
VALLE DE TRAPAGA TRAPAGARAN - SANTURTZI,2026-03-01,2026,3,37458.2890625
VALLE DE TRAPAGA TRAPAGARAN - SANTURTZI,2026-04-01,2026,4,37683.4140625
VALLE DE TRAPAGA TRAPAGARAN - SANTURTZI,2026-05-01,2026,5,39948.15234375
VALLE DE TRAPAGA TRAPAGARAN - SANTURTZI,2026-06-01,2026,6,35606.40234375
VALLE DE TRAPAGA TRAPAGARAN - SANTURTZI,2026-07-01,2026,7,33020.8203125
VALLE DE TRAPAGA TRAPAGARAN - SANTURTZI,2026-08-01,2026,8,23571.51953125
VALLE DE TRAPAGA TRAPAGARAN - SANTURTZI,2026-09-01,2026,9,39310.13671875
VALLE DE TRAPAGA TRAPAGARAN - SANTURTZI,2026-10-01,2026,10,46913.078125
VALLE DE TRAPAGA TRAPAGARAN - SANTURTZI,2026-11-01,2026,11,41762.78515625
VALLE DE TRAPAGA TRAPAGARAN - SANTURTZI,2026-12-01,2026,12,37394.8046875
Zabalburu - UPV/EHU  (Juan de Garay),2026-01-01,2026,1,10280.3525390625
Zabalburu - UPV/EHU  (Juan de Garay),2026-02-01,2026,2,18803.1796875
Zabalburu - UPV/EHU  (Juan de Garay),2026-03-01,2026,3,17204.904296875
Zabalburu - UPV/EHU  (Juan de Garay),2026-04-01,2026,4,17275.517578125
Zabalburu - UPV/EHU  (Juan de Garay),2026-05-01,2026,5,17154.62109375
Zabalburu - UPV/EHU  (Juan de Garay),2026-06-01,2026,6,10152.8818359375
Zabalburu - UPV/EHU  (Juan de Garay),2026-07-01,2026,7,2963.129150390625
Zabalburu - UPV/EHU  (Juan de Garay),2026-08-01,2026,8,376.3028564453125
Zabalburu - UPV/EHU  (Juan de Garay),2026-09-01,2026,9,20314.513671875
Zabalburu - UPV/EHU  (Juan de Garay),2026-10-01,2026,10,23705.0234375
Zabalburu - UPV/EHU  (Juan de Garay),2026-11-01,2026,11,21966.755859375
Zabalburu - UPV/EHU  (Juan de Garay),2026-12-01,2026,12,16055.853515625
